ID,Código,Descrição,Unidade,NCM,Preço de compra final,Situação,Estoque,Preço de custo,Fornecedor,Estoque minimo,Largura do Produto,Altura do Produto,Profundidade do produto,Código Pai,Grupo de produtos,Marca,CEST,Volumes,Descrição Curta,Cross-Docking,URL Imagens Externas,Link Externo,Meses Garantia no Fornecedor,Clonar dados do pai,Frete Grátis,Número FCI,Unidade de medida
16506690015,388,GUARDA ROUPA 6 PTS 2 GVTS VERONA,UN,,"1.249,00",Ativo,0,"680,81",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16506706952,390,COR:ANGELIN/BRANCO LINE/ANGELIN/BOUCLE,UN,,"1.249,00",Ativo,4,"680,81",CASTRO,2,0.00,0.00,0.00,388,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16506706950,389,COR:ANGELIN/DUNA LINE/ANGELIN/BOUCLE,UN,,"1.249,00",Ativo,2,"680,81",CASTRO,2,0.00,0.00,0.00,388,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500138566,327,GUARDA ROUPA 6 PTS SONATA NEW SEM ESP,UN,9403.50.00,"1.449,00",Ativo,0,"782,33",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500146698,328,COR:ANGELIN/DUNA LINE/BOUCLE,UN,9403.50.00,"1.449,00",Ativo,2,"782,33",CASTRO,2,0.00,0.00,0.00,327,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16506080113,373,COR:ANGELIN/TITÂNIO/BOUCLE,UN,9403.50.00,"1.449,00",Ativo,-2,"782,33",CASTRO,2,0.00,0.00,0.00,327,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500146699,329,COR:BRANCO LINE/BRANCO LINE/BOUCLE,UN,9403.50.00,"1.449,00",Ativo,1,"782,33",CASTRO,2,0.00,0.00,0.00,327,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16467579089,	,GUARDA ROUPA 9G 3PTS SALVADOS,UN,,599,Ativo,0,0,,0,0.00,0.00,0.00,	,,,,0,,0,	,,,NÃO,NÃO,,Centímetro
16584913190,663,Guarda Roupa Belém 2 Portas de Correr com Espelho Salvados,UN,,799,Ativo,0,"225,21",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16489196804,186,GUARDA ROUPA BERGAMO 9 GAVETAS 6 PORTAS SALVADO,UN,,599,Ativo,0,"202,4",salvados,0,40.00,180.00,150.00,	,,EVIDENCIA,,0,"<p>&lt;h2&gt;Características do Produto&lt;/h2&gt;</p>
<p>&lt;div style=""padding: 10px; border: 2px solid red; background-color: #ffe6e6; margin-bottom: 15px;""&gt;&lt;strong&gt;Atenção:&lt;/strong&gt; Esta é uma peça única dos ""Salvados"". Pode apresentar pequenas imperfeições, conforme mostrado nas últimas fotos. Por esse motivo, o preço está reduzido.&lt;/div&gt;</p>
<p>&lt;p&gt;O Guarda Roupa Casal 6 Portas 9 Gavetas Bergamo Evidência combina funcionalidade e design para seu quarto. Com amplo espaço interno, suas prateleiras e gavetas permitem organizar roupas e acessórios de forma prática, mantendo tudo sempre à mão. Ideal para quem busca organização sem abrir mão da estética.&lt;/p&gt;</p>
<p>&lt;h3&gt;Características:&lt;/h3&gt;</p>
<p>&lt;ul&gt;</p>
<p>&lt;li&gt;Estrutura em MDP&lt;/li&gt;</p>
<p>&lt;li&gt;6 Portas&lt;/li&gt;</p>
<p>&lt;li&gt;9 Gavetas&lt;/li&gt;</p>
<p>&lt;li&gt;Corrediças plásticas&lt;/li&gt;</p>
<p>&lt;/ul&gt;</p>
<p>&lt;h3&gt;Dimensões:&lt;/h3&gt;</p>
<p>&lt;ul&gt;</p>
<p>&lt;li&gt;Altura: 180 cm&lt;/li&gt;</p>
<p>&lt;li&gt;Largura: 150 cm&lt;/li&gt;</p>
<p>&lt;li&gt;Profundidade: 40 cm&lt;/li&gt;</p>
<p>&lt;li&gt;Peso: 86,00 kg&lt;/li&gt;</p>
<p>&lt;/ul&gt;</p>",0,	,,0,NÃO,NÃO,,Centímetro
16597179784,708,GUARDA ROUPA CALIFORNIA FREIJO/OFF WHITE,UN,,"2.199,00",Ativo,2,"1.180,42",MOVAL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16505397555,366,GUARDA ROUPA CANCUN 6 PTS 4 GVTS,UN,,"1.949,00",Ativo,0,"1.067,20",MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16505398585,367,COR:BRANCO,UN,,"1.949,00",Ativo,0,"1.067,20",MOPAR,0,0.00,0.00,0.00,366,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16465385667,	,GUARDA ROUPA CHILE 3 PORTAS E 2 GAVETAS,UN,9403.50.00,549,Ativo,0,"323,2",MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465387521,	,GUARDA ROUPA CHILE 3 PORTAS E 2 GAVETAS COR:BRANCO,UN,9403.50.00,549,Ativo,-1,"323,2",MOPAR,1,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465387529,	,GUARDA ROUPA CHILE 3 PORTAS E 2 GAVETAS COR:FREIJO/GRAFITE,UN,9403.50.00,549,Ativo,1,"323,2",MOPAR,1,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465387539,	,GUARDA ROUPA CHILE 3 PORTAS E 2 GAVETAS COR:FREIJO/OFFWHITE,UN,9403.50.00,549,Ativo,2,"323,2",MOPAR,1,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16597467769,710,Guarda Roupa de Bebê com Cantoneira SALVADOS,un,,449,Ativo,-1,449,salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16533147382,540,GUARDA ROUPA ESTRELA 6 PORTAS 2 GAVETAS,un,,"1.199,00",Ativo,0,"752,8",MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16533152061,541,COR:FREIJO/FREIJO,un,,"1.199,00",Ativo,-2,"752,8",MOPAR,0,0.00,0.00,0.00,540,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16602680858,728,COR:FREIJO/GRAFITE,un,,"1.199,00",Ativo,0,"752,8",MOPAR,0,0.00,0.00,0.00,540,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16602680857,727,COR:FREIJO/OFF WHITE,un,,"1.199,00",Ativo,1,"752,8",MOPAR,0,0.00,0.00,0.00,540,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16490840388,218,GUARDA ROUPA FLORIDA 6 PORTAS 2 GAVETAS,UN,,"1.449,00",Ativo,0,"801,6",MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16490840531,219,COR:FREIJO/GRAFITE,UN,,"1.449,00",Ativo,1,"857,6",MOPAR,2,0.00,0.00,0.00,218,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16490840532,220,COR:FREIJO/OFF WHITE,UN,,"1.449,00",Ativo,1,"801,6",MOPAR,2,0.00,0.00,0.00,218,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16587969954,672,guarda roupa isabela 9g 3 pts evidencia,UN,,699,Ativo,0,"173,66",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16490840683,221,GUARDA ROUPA LUGANO 6PTS 4 GAV,UN,,"2.249,00",Ativo,0,"1.239,20",MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16490840773,222,COR:FREIJO/FREIJO,UN,,"2.249,00",Ativo,0,"1.239,20",MOPAR,0,0.00,0.00,0.00,221,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16621854039,769,COR:FREIJO/OFF WHITE,UN,,"2.249,00",Ativo,-1,"1.239,20",MOPAR,0,0.00,0.00,0.00,221,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16504816413,360,Guarda Roupa Lyon c/ Esp,UN,,749,Ativo,0,"391,75",DORIPEL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16504817299,361,COR:CASTANHO,UN,,749,Ativo,0,"391,75",DORIPEL,0,0.00,0.00,0.00,360,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16506677378,383,GUARDA ROUPA LYON PLUS 3PTS CORRER,UN,,"1.249,00",Ativo,0,"692,55",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16506682483,384,COR:ANGELIN/DUNA LINE/BOUCLE,UN,,"1.249,00",Ativo,0,"692,55",CASTRO,2,0.00,0.00,0.00,383,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16506682484,385,COR:ANGELIN/TITÂNIO/BOUCLE,UN,,"1.249,00",Ativo,4,"692,55",CASTRO,2,0.00,0.00,0.00,383,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465032028,	,GUARDA ROUPA MALI NEW,UN,,949,Ativo,0,"517,91",CASTRO,2,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16530893544,532,GUARDA ROUPA MALI NEW COR:CEDRO/BLANC/BOUCLE,UN,,949,Ativo,1,"517,91",CASTRO,2,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16506726238,391,GUARDA ROUPA MALI NEW COR:CEDRO/DUNA LINE/BOUCLE,UN,,949,Ativo,2,"517,91",CASTRO,2,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16584466065,659,GUARDA ROUPA MODULADO PARIS MOPAR,UN,,"2.049,00",Ativo,0,"1.138,40",MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16584466568,660,COR:FREIJO/GRAFITE,UN,,"2.049,00",Ativo,0,"1.138,40",MOPAR,0,0.00,0.00,0.00,659,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16584466570,661,COR:FREIJO/OFF WHITE,UN,,"2.049,00",Ativo,0,"1.138,40",MOPAR,0,0.00,0.00,0.00,659,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16505399715,368,GUARDA ROUPA MONACO 8 PORTAS 2 GAVETAS,UN,,"1.599,00",Ativo,0,892,MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16505401396,369,COR:FREIJO/GRAFITE,UN,,"1.599,00",Ativo,0,892,MOPAR,0,0.00,0.00,0.00,368,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16576613818,645,Guarda Roupa Montreal 6 Portas 2 Gavetas  salvados,un,,599,Ativo,-1,"217,9",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16480014626,112,GUARDA ROUPA MONZA 4 PORTAS E 2 GAVETAS,UN,9403.50.00,749,Ativo,0,"452,6",MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16480014629,113,COR:BRANCO,UN,9403.50.00,749,Ativo,1,"452,6",MOPAR,1,0.00,0.00,0.00,112,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16480014630,114,COR:FREIJO/GRAFITE,UN,9403.50.00,749,Ativo,1,"452,6",MOPAR,2,0.00,0.00,0.00,112,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16480014632,115,COR:FREIJO/OFFWHITE,UN,9403.50.00,749,Ativo,1,"452,6",MOPAR,1,0.00,0.00,0.00,112,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500132709,325,GUARDA ROUPA MOSCOU 3 PTS 2 GVTS SOLUTION,UN,,549,Ativo,0,"290,15",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500135546,326,COR:BRANCO LINE/BRANCO LINE/BOUCLE,UN,,549,Ativo,6,"290,15",CASTRO,2,0.00,0.00,0.00,325,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500149346,330,COR:MACADÂMIA/BLANC/BOUCLE,UN,,549,Ativo,2,"290,15",CASTRO,2,0.00,0.00,0.00,325,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16516533666,472,COR:MACADÂMIA/MACADÂMIA/BOUCLE,UN,,549,Ativo,0,"290,15",CASTRO,2,0.00,0.00,0.00,325,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465397790,	,GUARDA ROUPA NEW YORK 21706 MDF 6 PTS CASTANHO NUDE,UN,,"1.249,00",Ativo,0,"576,44",DORIPEL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16483280060,147,Guarda Roupa Paris Salvados,UN,,"1.099,00",Ativo,-13,"268,68",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16530879098,528,GUARDA ROUPA PEQUIM 6 PTS 2 GVTS SOLUTION,UN,9403.50.00,849,Ativo,0,"477,75",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16530879102,529,COR:BRANCO LINE/ BRANCO LINE/ BOUCLE,UN,9403.50.00,849,Ativo,0,"477,75",CASTRO,2,0.00,0.00,0.00,528,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16530879106,530,COR:MACADAMIA/BLANC/BOUCLE,UN,9403.50.00,849,Ativo,-3,"477,75",CASTRO,2,0.00,0.00,0.00,528,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16530879110,531,COR:MACADAMIA/MACADAMIA/BOUCLE,UN,9403.50.00,849,Ativo,3,"477,75",CASTRO,2,0.00,0.00,0.00,528,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16506685205,386,GUARDA ROUPA RUDÁ 2 PTS 2 GVTS,UN,9403.50.00,"1.099,00",Ativo,0,"609,89",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16506687616,387,COR:BRANCO LINE/BRANCO LINE-DUNA LINE/BOUCLE,UN,,"1.099,00",Ativo,1,"625,2",CASTRO,2,0.00,0.00,0.00,386,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16511807760,449,COR:CEDRO/BRANCO LINE-DUNA LINE/BOUCLE,UN,9403.50.00,"1.099,00",Ativo,1,"609,89",CASTRO,2,0.00,0.00,0.00,386,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16499365417,309,GUARDA ROUPA SIDNEY 6 PTS 2 GV OFF WHITE SALVADOS,UN,,549,Ativo,1,"145,24",salvados,0,137.00,175.00,38.00,	,,Doripel,,0,"<p>Entrega rápida (1 a 5 dias úteis) para Curitiba e Região, consulte conosco a disponibilidade e o valor do frete</p>
<p> </p>
<p>Pagamento parcelado nas bandeiras VISA, MASTER, MASTERCARD, MAESTRO, HIPERCARD, ELO, em até 10x sem juros no cartão de crédito</p>
<p>⚠️ Aceitamos Senff, com juros, em até 10x.</p>
<p> </p>
<p>✅ À vista tem desconto no pix, débito ou dinheiro!</p>
<p> </p>
<p>✅ Sem custo de frete para endereços com menos de 5km de distância</p>
<p> </p>
<p>✅ Montagem por nossa conta - para a retirada ou entrega.</p>
<p> </p>
<p>✅ Atendimento Via WhatsApp</p>
<p>https://wa.me/5541997493547</p>
<p> </p>
<p>VEJA MAIS DOS NOSSOS PRODUTOS CLICANDO NO LINK ABAIXO:</p>
<p>https://matheusmorante002.wixsite.com/moveismorante</p>
<p> </p>
<p>___________________________________</p>
<p> </p>
<p>Móveis Morante </p>
<p>▶ CNPJ: 44.512 248/0001-07</p>
<p>Aberto: Seg a Sex ( 9h às 18h ) e Sab ( 9h às 17h )</p>
<p>Rua Cascavel, 306, Guaraituba, Colombo - PR</p>
<p>____________________________________</p>
<p> </p>
<p>ESPECIFICAÇÕES:</p>
<p>‼️Móvel do lote dos salvados, peça única, por isso contém avarias, como mostrado nas últimas fotos. Preço reduzido de 649 para 499. Aproveite‼️</p>
<p> </p>
<p>O Guarda Roupa Solteiro 6 Portas 2 Gavetas Sidney Doripel é um produto compacto porém funcional para atender as necessidades diarias, oferece espaço para armazenar as roupa e acessórios com maior organização. O móvel é fabricado em MDP o que garante uma maior durabilidade ao produto.</p>
<p> </p>
<p> </p>
<p>Características:</p>
<p>6 Portas</p>
<p>2 Gavetas</p>
<p>Corrediças plásticas</p>
<p>Estrutura em MDP 12mm</p>
<p>Medidas prateleiras 44x33cm com 12mm de espessura</p>
<p>Puxadores PVC</p>
<p>Prateleira suporta 3kg cada</p>
<p> </p>
<p> </p>
<p>Dimensões:</p>
<p>Altura: 175 cm</p>
<p>Largura: 137 cm</p>
<p>Profundidade: 38 cm</p>
<p>Peso: 62,00 kg</p>",0,	,,0,NÃO,NÃO,,Centímetro
16619541196,758,"GUARDA ROUPA THB PRESENCE 2,10 6 PORTAS",UN,,"1.399,00",Ativo,1,"329,07",salvados,0,47.00,219.00,210.00,	,,THB,,0,"<div style=""font-family: Arial, sans-serif; line-height: 1.6; color: #333;"">
<h2>Guarda-Roupa Casal 6 Portas Presence THB</h2>
<p style=""color: #b30000; font-weight: bold;"">⚠️ ATENÇÃO: Peça única de mostruário e do lote dos salvados.<br />O produto contém imperfeições/avarias, conforme mostrado nas fotos.</p>
<p>O <strong>Guarda-Roupa Presence THB</strong> combina design moderno com excelente funcionalidade, sendo ideal para quem busca organização e aproveitamento inteligente de espaço. Seu interior foi projetado para atender às necessidades do dia a dia, com amplo espaço para roupas, calçados e acessórios.</p>
<p>Com ótima divisão interna, conta com cabideiros resistentes, prateleiras versáteis e gavetas espaçosas, garantindo praticidade e eficiência. Um produto completo com excelente custo-benefício.</p>
<h3>✅ Características</h3>
<ul>
<li>6 Portas</li>
<li>2 Gavetas internas</li>
<li>Corrediças metálicas</li>
<li>3 Prateleiras removíveis</li>
<li>5 Tampos fixos</li>
<li>6 Puxadores</li>
<li>8 Sapatas deslizantes em PVC</li>
<li>2 Cabideiros em alumínio/metálico</li>
<li>2 Maleiros embutidos</li>
<li>Estrutura em MDP e MDF</li>
</ul>
<h3> Dimensões</h3>
<ul>
<li>Altura: 219 cm</li>
<li>Largura: 210 cm</li>
<li>Profundidade: 47 cm</li>
<li>Peso: 119 kg</li>
</ul>
<h3> Destaques</h3>
<ul>
<li>Amplo espaço interno para melhor organização</li>
<li>Ideal para roupas longas e volumosas</li>
<li>Design moderno que combina com diversos ambientes</li>
<li>Estrutura resistente e durável</li>
</ul>
</div>",0,	,,0,NÃO,NÃO,,Centímetro
16465230945,	,GUARDA ROUPA TOQUIO 4 PTS 2 GVTS SOLUTION,UN,,649,Ativo,0,"357,52",CASTRO,2,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465384728,	,GUARDA ROUPA TOQUIO 4 PTS 2 GVTS SOLUTION COR:BRANCO BOUCLE,UN,,649,Ativo,3,"357,52",CASTRO,2,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465384743,	,GUARDA ROUPA TOQUIO 4 PTS 2 GVTS SOLUTION COR:MACADAMIA/BLANC/BOUCLE,UN,,649,Ativo,2,"357,52",CASTRO,2,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16530873258,527,GUARDA ROUPA TOQUIO 4 PTS 2 GVTS SOLUTION COR:MACADAMIA/MACADAMIA/BOUCLE,UN,,649,Ativo,2,"357,52",CASTRO,2,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16532307743,536,GUARDA ROUPA TURIM MDF MOPAR,un,,"1.399,00",Ativo,0,"778,4",MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16532308889,537,COR:BRANCO,un,,"1.399,00",Ativo,-1,"778,4",MOPAR,0,0.00,0.00,0.00,536,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16490841157,225,GUARDA ROUPA VIENA 4PTS 2GAV,UN,,"1.599,00",Ativo,0,924,MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16509735159,421,COR:FREIJO/FREIJO,UN,,"1.599,00",Ativo,0,924,MOPAR,0,0.00,0.00,0.00,225,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16490841280,226,COR:FREIJO/OFF WHITE,UN,,"1.599,00",Ativo,1,924,MOPAR,0,0.00,0.00,0.00,225,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16486543239,152,HOME CORUMBAU,UN,,799,Ativo,0,"446,86",BECHARA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16486546662,153,COR:FENDI/CARVALHO,UN,,799,Ativo,1,"446,86",BECHARA,0,0.00,0.00,0.00,152,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16486546663,154,COR:NATURELLE FRESADO/OFF WHITE,UN,,799,Ativo,1,"446,86",BECHARA,0,0.00,0.00,0.00,152,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16489201735,187,HOME MARAGOGI,UN,,"1.099,00",Ativo,0,"592,93",BECHARA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16489204554,188,COR:FENDI/CARVALHO,UN,,"1.099,00",Ativo,0,"592,93",BECHARA,0,0.00,0.00,0.00,187,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16467641766,	,INSTALAÇÃO DE AÉREO,,,30,Ativo,0,0,,0,0.00,0.00,0.00,	,,,,0,,,	,,,NÃO,NÃO,,Centímetro
16468727395,17,INSTALAÇÃO DO BALCÃO,UN,,30,Ativo,0,0,,0,0.00,0.00,0.00,	,,,,0,,,	,,,NÃO,NÃO,,Centímetro
16484978317,149,JUROS SENFF,UN,,0,Ativo,0,0,,0,0.00,0.00,0.00,	,,,,0,,,	,,,NÃO,NÃO,,Centímetro
16503937632,359,KIT 1 FORNO KITS PARANA SALVADOS,UN,,299,Ativo,0,"206,65",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466802708,	,KIT 1 FORNOS 70 MDP VENEZA,UN,,449,Ativo,0,"245,73",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466848845,	,KIT 1 FORNOS 70 MDP VENEZA COR:BRANCO,UN,,449,Ativo,0,"245,73",DACHERI,1,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466802741,	,KIT 1 FORNOS 70 MDP VENEZA COR:FREIJO/BAUNILHA,UN,,449,Ativo,0,"245,73",DACHERI,1,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466802726,	,KIT 1 FORNOS 70 MDP VENEZA COR:FREIJO/CHUMBO,UN,,449,Ativo,0,"245,73",DACHERI,1,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16471219557,89,Kit Cozinha Aramoveis Catarina 9pt 1gv (SALVADOS),UN,,949,Ativo,0,0,,0,0.00,0.00,0.00,	,,,,0,,0,	,,,NÃO,NÃO,,Centímetro
16494776328,285,KIT FORNO/MICRO 70 CM FLORENÇA,UN,9403.40.00,799,Ativo,0,"438,5",MÓVEIS SUL,0,0.00,0.00,0.00,	,,,28.061.00,0,,0,	,,0,NÃO,NÃO,,Centímetro
16494778508,287,COR:ANGELIN/CINZA,UN,9403.40.00,799,Ativo,6,"438,5",MÓVEIS SUL,2,0.00,0.00,0.00,285,,,28.061.00,0,,0,	,,0,NÃO,NÃO,,Centímetro
16494778506,286,COR:CANARY/OFF WHITE,UN,9403.40.00,799,Ativo,4,"438,5",MÓVEIS SUL,2,0.00,0.00,0.00,285,,,28.061.00,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466912908,	,KIT SANTIAGO 90 MDP,UN,9403.40.00,499,Ativo,0,"280,84",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466915300,	,KIT SANTIAGO 90 MDP COR:FREIJO/BAUNILHA,UN,9403.40.00,499,Ativo,1,"280,84",DACHERI,1,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466915311,	,KIT SANTIAGO 90 MDP COR:FREIJO/CHUMBO,UN,9403.40.00,499,Ativo,0,"280,84",DACHERI,1,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466916690,	,KIT SANTIAGO 90 MDP COR:MONTANA/AVELÃ,UN,,399,Ativo,0,"280,84",DACHERI,1,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16467035523,	,KIT TORRE QUENTE BALLI,UN,,449,Ativo,0,"213,83",FIORELLO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16467038341,	,KIT TORRE QUENTE BALLI COR:BRANCO,UN,,449,Ativo,0,"213,83",FIORELLO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16467038358,	,KIT TORRE QUENTE BALLI COR:FREIJO/GRAFITE,UN,,449,Ativo,0,"213,83",FIORELLO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16467038332,	,KIT TORRE QUENTE BALLI COR:FREIJO/OFF WHITE,UN,,449,Ativo,0,"213,83",FIORELLO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16465179917,	,"KIT VALPARAISO 1,20 MDP",UN,,649,Ativo,0,"389,27",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466974938,	,"KIT VALPARAISO 1,20 MDP COR:FREIJO/BAUNILHA",UN,,649,Ativo,6,"380,38",DACHERI,3,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465186472,	,"KIT VALPARAISO 1,20 MDP COR:FREIJO/CHUMBO",UN,,649,Ativo,6,"380,38",DACHERI,2,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16524340759,483,"KIT VALPARAISO 1,20 MDP COR:FREIJO/MOKA",UN,,649,Ativo,1,"380,38",DACHERI,1,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16551730589,587,LIVREIRO 4 PRATELEIRAS MONTREAL,un,,299,Ativo,0,"182,52",MÓVEIS SUL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16551733949,588,COR:ANGELIN,un,,299,Ativo,1,"182,52",MÓVEIS SUL,0,0.00,0.00,0.00,587,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16551733953,589,COR:BRANCO,un,,299,Ativo,3,"182,52",MÓVEIS SUL,0,0.00,0.00,0.00,587,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16551734828,590,COR:PRETO,un,,299,Ativo,0,"182,52",MÓVEIS SUL,0,0.00,0.00,0.00,587,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16554152064,600,mesa 1m x 1m onix c/vidro serigrado ffendi base tempranillo TALISMA,un,9403.60.00,499,Ativo,-2,276,TALISMA,0,0.00,0.00,0.00,	,,,28.061.00,0,,0,	,,0,NÃO,NÃO,,Centímetro
